Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
152,Camarillo,Central Coast Valleys,7/2/2018,1500,183,0.58, ,0.00, ,833, ,1.7, ,22.3, ,65, ,15.4, ,2.9, ,231, ,25.2, 
152,Camarillo,Central Coast Valleys,7/2/2018,1600,183,0.45, ,0.00, ,680, ,1.8, ,21.9, ,67, ,15.4, ,2.9, ,231, ,26.0, 
152,Camarillo,Central Coast Valleys,7/2/2018,1700,183,0.34, ,0.00, ,487, ,1.7, ,21.2, ,69, ,15.4, ,3.0, ,224, ,26.4, 
152,Camarillo,Central Coast Valleys,7/2/2018,1800,183,0.19, ,0.00, ,271, ,1.8, ,20.7, ,72, ,15.5, ,2.3, ,236, ,26.5, 
152,Camarillo,Central Coast Valleys,7/2/2018,1900,183,0.03, ,0.00, ,75, ,1.7, ,19.2, ,77, ,15.2, ,1.6, ,258, ,26.2, 
152,Camarillo,Central Coast Valleys,7/2/2018,2000,183,0.00, ,0.00, ,2, ,1.7, ,17.9, ,83, ,15.0, ,1.5, ,232, ,25.6, 
152,Camarillo,Central Coast Valleys,7/2/2018,2100,183,0.00, ,0.00, ,0, ,1.7, ,17.5, ,86, ,15.1, ,1.8, ,215, ,24.9, 
152,Camarillo,Central Coast Valleys,7/2/2018,2200,183,0.00, ,0.00, ,0, ,1.7, ,17.3, ,87, ,15.1, ,1.2, ,223, ,24.1, 
152,Camarillo,Central Coast Valleys,7/2/2018,2300,183,0.00, ,0.00, ,0, ,1.7, ,16.8, ,91, ,15.4, ,1.1, ,216, ,23.5, 
152,Camarillo,Central Coast Valleys,7/2/2018,2400,183,0.00, ,0.00, ,0, ,1.8, ,16.4, ,94, ,15.5, ,1.0, ,215, ,22.9, 
152,Camarillo,Central Coast Valleys,7/3/2018,0100,184,0.00, ,0.00, ,0, ,1.8, ,16.3, ,94, ,15.4, ,1.2, ,194, ,22.4, 
152,Camarillo,Central Coast Valleys,7/3/2018,0200,184,0.00, ,0.00, ,0, ,1.7, ,16.2, ,95, ,15.4, ,1.0, ,238, ,22.0, 
152,Camarillo,Central Coast Valleys,7/3/2018,0300,184,0.00, ,0.00, ,0, ,1.7, ,16.2, ,94, ,15.2, ,1.2, ,234, ,21.6, 
152,Camarillo,Central Coast Valleys,7/3/2018,0400,184,0.00, ,0.00, ,0, ,1.7, ,16.1, ,94, ,15.3, ,1.1, ,214, ,21.2, 
152,Camarillo,Central Coast Valleys,7/3/2018,0500,184,0.00, ,0.00, ,0, ,1.7, ,16.1, ,94, ,15.2, ,1.3, ,208, ,20.9, 
152,Camarillo,Central Coast Valleys,7/3/2018,0600,184,0.01, ,0.00, ,18, ,1.7, ,16.5, ,91, ,15.1, ,1.0, ,208, ,20.7, 
152,Camarillo,Central Coast Valleys,7/3/2018,0700,184,0.03, ,0.00, ,55, ,1.7, ,17.2, ,87, ,14.9, ,0.7, ,283, ,20.5, 
152,Camarillo,Central Coast Valleys,7/3/2018,0800,184,0.08, ,0.00, ,159, ,1.7, ,18.2, ,80, ,14.8, ,0.7, ,333, ,20.4, 
152,Camarillo,Central Coast Valleys,7/3/2018,0900,184,0.35, ,0.00, ,539, ,1.7, ,20.0, ,70, ,14.5, ,1.4, ,350, ,20.5, 
152,Camarillo,Central Coast Valleys,7/3/2018,1000,184,0.56, ,0.00, ,839, ,1.7, ,21.7, ,65, ,14.9, ,2.0, ,261, ,20.9, 
152,Camarillo,Central Coast Valleys,7/3/2018,1100,184,0.63, ,0.00, ,923, ,1.8, ,22.3, ,66, ,15.7, ,2.4, ,251, ,21.6, 
152,Camarillo,Central Coast Valleys,7/3/2018,1200,184,0.69, ,0.00, ,994, ,1.8, ,22.1, ,68, ,15.9, ,3.0, ,238, ,22.4, 
152,Camarillo,Central Coast Valleys,7/3/2018,1300,184,0.69, ,0.00, ,993, ,1.8, ,22.0, ,69, ,16.0, ,3.0, ,235, ,23.3, 
152,Camarillo,Central Coast Valleys,7/3/2018,1400,184,0.65, ,0.00, ,940, ,1.8, ,21.6, ,69, ,15.6, ,3.2, ,228, ,24.2, 
152,Camarillo,Central Coast Valleys,7/3/2018,1500,184,0.57, ,0.00, ,837, ,1.8, ,21.4, ,69, ,15.4, ,3.1, ,228, ,25.1, 
152,Camarillo,Central Coast Valleys,7/3/2018,1600,184,0.46, ,0.00, ,666, ,1.7, ,21.2, ,68, ,15.1, ,3.0, ,231, ,25.8, 
152,Camarillo,Central Coast Valleys,7/3/2018,1700,184,0.32, ,0.00, ,464, ,1.7, ,20.6, ,69, ,14.8, ,2.8, ,233, ,26.2, 
152,Camarillo,Central Coast Valleys,7/3/2018,1800,184,0.18, ,0.00, ,247, ,1.7, ,19.9, ,71, ,14.5, ,2.5, ,223, ,26.3, 
152,Camarillo,Central Coast Valleys,7/3/2018,1900,184,0.04, ,0.00, ,73, ,1.6, ,19.0, ,74, ,14.3, ,2.1, ,223, ,25.9, 
152,Camarillo,Central Coast Valleys,7/3/2018,2000,184,0.00, ,0.00, ,2, ,1.6, ,17.8, ,80, ,14.3, ,1.7, ,223, ,25.3, 
152,Camarillo,Central Coast Valleys,7/3/2018,2100,184,0.00, ,0.00, ,0, ,1.6, ,17.0, ,83, ,14.2, ,0.6, ,205, ,24.5, 
152,Camarillo,Central Coast Valleys,7/3/2018,2200,184,0.00, ,0.00, ,0, ,1.6, ,16.4, ,86, ,14.0, ,0.5, ,197, ,23.8, 
152,Camarillo,Central Coast Valleys,7/3/2018,2300,184,0.00, ,0.00, ,0, ,1.5, ,14.7, ,93, ,13.5, ,0.6, ,197, ,23.1, 
152,Camarillo,Central Coast Valleys,7/3/2018,2400,184,0.00, ,0.00, ,0, ,1.5, ,13.9, ,97, ,13.4, ,0.5, ,196, ,22.4, 
152,Camarillo,Central Coast Valleys,7/4/2018,0100,185,0.00, ,0.00, ,0, ,1.6, ,14.1, ,97, ,13.6, ,0.8, ,119, ,21.7, 
152,Camarillo,Central Coast Valleys,7/4/2018,0200,185,0.00, ,0.00, ,0, ,1.5, ,13.4, ,98, ,13.0, ,0.6, ,53, ,21.1, 
152,Camarillo,Central Coast Valleys,7/4/2018,0300,185,0.00, ,0.00, ,0, ,1.5, ,13.3, ,97, ,12.9, ,1.1, ,45, ,20.6, 
152,Camarillo,Central Coast Valleys,7/4/2018,0400,185,0.00, ,0.00, ,0, ,1.5, ,14.2, ,96, ,13.5, ,1.3, ,39, ,20.1, 
152,Camarillo,Central Coast Valleys,7/4/2018,0500,185,0.00, ,0.00, ,2, ,1.5, ,13.9, ,97, ,13.3, ,0.7, ,30, ,19.8, 
152,Camarillo,Central Coast Valleys,7/4/2018,0600,185,0.01, ,0.00, ,35, ,1.6, ,14.3, ,96, ,13.7, ,1.1, ,33, ,19.4, 
152,Camarillo,Central Coast Valleys,7/4/2018,0700,185,0.05, ,0.00, ,94, ,1.6, ,15.6, ,92, ,14.3, ,0.8, ,43, ,19.1, 
152,Camarillo,Central Coast Valleys,7/4/2018,0800,185,0.29, ,0.00, ,464, ,1.6, ,19.5, ,72, ,14.2, ,1.5, ,82, ,19.0, 
152,Camarillo,Central Coast Valleys,7/4/2018,0900,185,0.44, ,0.00, ,686, ,1.6, ,22.0, ,61, ,14.1, ,1.3, ,103, ,19.2, 
152,Camarillo,Central Coast Valleys,7/4/2018,1000,185,0.57, ,0.00, ,837, ,1.7, ,23.5, ,58, ,14.6, ,1.7, ,10, ,19.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,1100,185,0.68, ,0.00, ,943, ,1.8, ,23.8, ,60, ,15.5, ,2.8, ,247, ,20.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,1200,185,0.71, ,0.00, ,995, ,1.8, ,23.5, ,62, ,15.9, ,2.8, ,256, ,21.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,1300,185,0.71, ,0.00, ,993, ,1.8, ,22.9, ,65, ,16.1, ,3.1, ,245, ,22.8, 
152,Camarillo,Central Coast Valleys,7/4/2018,1400,185,0.66, ,0.00, ,943, ,1.8, ,22.4, ,67, ,15.9, ,3.3, ,235, ,23.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,1500,185,0.58, ,0.00, ,840, ,1.8, ,22.5, ,66, ,15.9, ,3.1, ,226, ,24.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,1600,185,0.47, ,0.00, ,690, ,1.8, ,23.1, ,63, ,15.7, ,2.7, ,231, ,25.6, 
152,Camarillo,Central Coast Valleys,7/4/2018,1700,185,0.36, ,0.00, ,497, ,1.7, ,22.9, ,62, ,15.4, ,2.9, ,223, ,26.2, 
152,Camarillo,Central Coast Valleys,7/4/2018,1800,185,0.21, ,0.00, ,278, ,1.7, ,21.6, ,67, ,15.2, ,3.2, ,222, ,26.3, 
152,Camarillo,Central Coast Valleys,7/4/2018,1900,185,0.04, ,0.00, ,81, ,1.8, ,20.2, ,76, ,15.7, ,2.4, ,226, ,26.1, 
152,Camarillo,Central Coast Valleys,7/4/2018,2000,185,0.00, ,0.00, ,2, ,1.8, ,18.6, ,82, ,15.5, ,1.7, ,228, ,25.5, 
152,Camarillo,Central Coast Valleys,7/4/2018,2100,185,0.00, ,0.00, ,0, ,1.7, ,17.8, ,86, ,15.4, ,1.1, ,264, ,24.7, 
152,Camarillo,Central Coast Valleys,7/4/2018,2200,185,0.00, ,0.00, ,0, ,1.8, ,17.6, ,87, ,15.4, ,1.0, ,229, ,23.9, 
152,Camarillo,Central Coast Valleys,7/4/2018,2300,185,0.00, ,0.00, ,0, ,1.8, ,17.1, ,91, ,15.7, ,1.3, ,216, ,23.3, 
152,Camarillo,Central Coast Valleys,7/4/2018,2400,185,0.00, ,0.00, ,0, ,1.8, ,16.6, ,95, ,15.8, ,0.6, ,146, ,22.8, 
152,Camarillo,Central Coast Valleys,7/5/2018,0100,186,0.00, ,0.00, ,0, ,1.8, ,16.4, ,96, ,15.8, ,0.7, ,78, ,22.3, 
152,Camarillo,Central Coast Valleys,7/5/2018,0200,186,0.00, ,0.00, ,0, ,1.8, ,16.0, ,97, ,15.5, ,0.9, ,46, ,21.9, 
152,Camarillo,Central Coast Valleys,7/5/2018,0300,186,0.00, ,0.00, ,0, ,1.8, ,15.9, ,97, ,15.5, ,0.8, ,120, ,21.5, 
152,Camarillo,Central Coast Valleys,7/5/2018,0400,186,0.00, ,0.00, ,0, ,1.7, ,15.8, ,96, ,15.3, ,1.3, ,222, ,21.2, 
152,Camarillo,Central Coast Valleys,7/5/2018,0500,186,0.00, ,0.00, ,1, ,1.7, ,15.9, ,96, ,15.2, ,0.9, ,266, ,20.8, 
152,Camarillo,Central Coast Valleys,7/5/2018,0600,186,0.01, ,0.00, ,32, ,1.7, ,15.8, ,96, ,15.2, ,1.0, ,67, ,20.6, 
152,Camarillo,Central Coast Valleys,7/5/2018,0700,186,0.07, ,0.00, ,111, ,1.7, ,16.2, ,93, ,15.1, ,1.9, ,44, ,20.4, 
152,Camarillo,Central Coast Valleys,7/5/2018,0800,186,0.22, ,0.00, ,377, ,1.7, ,17.5, ,87, ,15.3, ,1.1, ,289, ,20.2, 
152,Camarillo,Central Coast Valleys,7/5/2018,0900,186,0.41, ,0.00, ,646, ,1.8, ,19.8, ,77, ,15.6, ,1.3, ,251, ,20.3, 
152,Camarillo,Central Coast Valleys,7/5/2018,1000,186,0.55, ,0.00, ,824, ,1.8, ,22.1, ,68, ,16.0, ,1.9, ,226, ,20.8, 
152,Camarillo,Central Coast Valleys,7/5/2018,1100,186,0.45, ,0.00, ,614, ,1.8, ,23.6, ,62, ,16.0, ,2.3, ,222, ,21.6, 
152,Camarillo,Central Coast Valleys,7/5/2018,1200,186,0.56, ,0.00, ,764, ,1.8, ,23.1, ,65, ,16.1, ,3.0, ,228, ,22.3, 
152,Camarillo,Central Coast Valleys,7/5/2018,1300,186,0.75, ,0.00, ,1027, ,1.9, ,24.4, ,61, ,16.4, ,2.8, ,254, ,22.9, 
152,Camarillo,Central Coast Valleys,7/5/2018,1400,186,0.72, ,0.00, ,963, ,1.7, ,26.1, ,52, ,15.4, ,2.3, ,248, ,23.8, 
152,Camarillo,Central Coast Valleys,7/5/2018,1500,186,0.71, ,0.00, ,911, ,1.7, ,27.6, ,46, ,15.1, ,2.7, ,221, ,25.0, 
152,Camarillo,Central Coast Valleys,7/5/2018,1600,186,0.51, ,0.00, ,642, ,1.8, ,26.5, ,51, ,15.6, ,2.8, ,238, ,26.1, 
152,Camarillo,Central Coast Valleys,7/5/2018,1700,186,0.32, ,0.00, ,406, ,1.8, ,24.0, ,59, ,15.6, ,2.9, ,229, ,26.6, 
152,Camarillo,Central Coast Valleys,7/5/2018,1800,186,0.16, ,0.00, ,172, ,1.7, ,22.9, ,60, ,14.6, ,2.6, ,216, ,26.6, 
152,Camarillo,Central Coast Valleys,7/5/2018,1900,186,0.05, ,0.00, ,58, ,1.5, ,22.7, ,56, ,13.4, ,1.0, ,191, ,26.3, 
152,Camarillo,Central Coast Valleys,7/5/2018,2000,186,0.01, ,0.00, ,1, ,1.6, ,20.9, ,66, ,14.3, ,0.8, ,198, ,25.6, 
152,Camarillo,Central Coast Valleys,7/5/2018,2100,186,0.00, ,0.00, ,0, ,1.8, ,19.3, ,79, ,15.6, ,1.3, ,206, ,24.9, 
152,Camarillo,Central Coast Valleys,7/5/2018,2200,186,0.00, ,0.00, ,0, ,1.8, ,18.5, ,83, ,15.6, ,1.0, ,113, ,24.2, 
152,Camarillo,Central Coast Valleys,7/5/2018,2300,186,0.00, ,0.00, ,0, ,1.7, ,17.3, ,88, ,15.2, ,1.0, ,46, ,23.5, 
152,Camarillo,Central Coast Valleys,7/5/2018,2400,186,0.00, ,0.00, ,0, ,1.7, ,16.1, ,93, ,14.9, ,0.7, ,192, ,22.9, 
152,Camarillo,Central Coast Valleys,7/6/2018,0100,187,0.00, ,0.00, ,0, ,1.7, ,15.7, ,96, ,15.1, ,0.5, ,148, ,22.2, 
152,Camarillo,Central Coast Valleys,7/6/2018,0200,187,0.00, ,0.00, ,0, ,1.7, ,15.5, ,97, ,15.0, ,0.6, ,119, ,21.7, 
152,Camarillo,Central Coast Valleys,7/6/2018,0300,187,0.00, ,0.00, ,0, ,1.7, ,15.2, ,97, ,14.6, ,0.7, ,314, ,21.2, 
152,Camarillo,Central Coast Valleys,7/6/2018,0400,187,0.00, ,0.00, ,0, ,1.6, ,14.5, ,97, ,14.0, ,0.7, ,88, ,20.7, 
152,Camarillo,Central Coast Valleys,7/6/2018,0500,187,0.00, ,0.00, ,2, ,1.5, ,13.6, ,96, ,13.0, ,0.6, ,45, ,20.2, 
152,Camarillo,Central Coast Valleys,7/6/2018,0600,187,0.00, ,0.00, ,25, ,1.5, ,13.7, ,97, ,13.3, ,0.5, ,45, ,19.8, 
152,Camarillo,Central Coast Valleys,7/6/2018,0700,187,0.03, ,0.00, ,60, ,1.6, ,16.0, ,89, ,14.2, ,0.6, ,56, ,19.4, 
152,Camarillo,Central Coast Valleys,7/6/2018,0800,187,0.31, ,0.00, ,475, ,1.6, ,21.5, ,64, ,14.3, ,1.0, ,173, ,19.3, 
152,Camarillo,Central Coast Valleys,7/6/2018,0900,187,0.48,Y,0.00, ,684, ,1.7, ,26.7,Y,48,Y,14.7,Y,1.3, ,249, ,19.5, 
152,Camarillo,Central Coast Valleys,7/6/2018,1000,187,0.64,R,0.00, ,830, ,1.7, ,31.1,R,37,R,14.5,R,1.4, ,236, ,20.3, 
152,Camarillo,Central Coast Valleys,7/6/2018,1100,187,0.55,A,0.00, ,927, ,1.9,Q,,S,,Q,,Q,2.0, ,247, ,21.5, 
152,Camarillo,Central Coast Valleys,7/6/2018,1200,187,0.62,A,0.00, ,976, ,1.7,Q,,S,,Q,,Q,2.4, ,252, ,22.8, 
152,Camarillo,Central Coast Valleys,7/6/2018,1300,187,0.63,A,0.00, ,972, ,1.5,Q,,S,,Q,,Q,2.6, ,244, ,24.0, 
152,Camarillo,Central Coast Valleys,7/6/2018,1400,187,0.59,A,0.00, ,912, ,1.4,Q,,S,,Q,,Q,2.9, ,243, ,25.3, 
152,Camarillo,Central Coast Valleys,7/6/2018,1500,187,0.52,A,0.00, ,799, ,1.3,Q,,S,,Q,,Q,3.1, ,234, ,26.5, 
152,Camarillo,Central Coast Valleys,7/6/2018,1600,187,0.41,A,0.00, ,647, ,1.4,Q,,S,,Q,,Q,2.7, ,236, ,27.4,Y
152,Camarillo,Central Coast Valleys,7/6/2018,1700,187,0.28,A,0.00, ,463, ,1.6,Q,,S,,Q,,Q,2.1, ,246, ,28.0,Y
152,Camarillo,Central Coast Valleys,7/6/2018,1800,187,0.14,A,0.00, ,250, ,1.8,Q,,S,,Q,,Q,2.0, ,257, ,28.3,Y
152,Camarillo,Central Coast Valleys,7/6/2018,1900,187,0.05,R,0.00, ,66, ,1.8, ,27.7,R,48,R,15.7,R,1.2, ,257, ,28.2,Y
152,Camarillo,Central Coast Valleys,7/6/2018,2000,187,0.02,R,0.00, ,1, ,1.8, ,25.3,R,56,R,15.8,R,1.2, ,228, ,27.7,Y
152,Camarillo,Central Coast Valleys,7/6/2018,2100,187,0.00,R,0.00, ,0, ,1.8, ,23.4,R,63,R,15.9,R,0.6, ,154, ,26.9,Y
152,Camarillo,Central Coast Valleys,7/6/2018,2200,187,0.00,R,0.00, ,0, ,1.8, ,22.4,R,67,R,16.1,R,0.6, ,100, ,26.2,Y
152,Camarillo,Central Coast Valleys,7/6/2018,2300,187,0.00,Y,0.00, ,0, ,1.9, ,20.0,Y,83,Y,17.1,Y,0.7, ,73, ,25.5,Y
152,Camarillo,Central Coast Valleys,7/6/2018,2400,187,0.00, ,0.00, ,0, ,2.0, ,19.1, ,92, ,17.7, ,0.6, ,241, ,24.8,Y
152,Camarillo,Central Coast Valleys,7/7/2018,0100,188,0.00, ,0.00, ,0, ,2.0, ,18.9, ,92, ,17.5, ,0.6, ,155, ,24.2, 
152,Camarillo,Central Coast Valleys,7/7/2018,0200,188,0.00, ,0.00, ,0, ,2.0, ,18.5, ,94, ,17.5, ,0.6, ,70, ,23.7, 
152,Camarillo,Central Coast Valleys,7/7/2018,0300,188,0.00, ,0.00, ,0, ,2.0, ,18.2, ,95, ,17.4, ,0.5, ,113, ,23.2, 
152,Camarillo,Central Coast Valleys,7/7/2018,0400,188,0.00, ,0.00, ,0, ,2.0, ,17.9, ,96, ,17.2, ,0.6, ,81, ,22.7, 
152,Camarillo,Central Coast Valleys,7/7/2018,0500,188,0.00, ,0.00, ,1, ,1.9, ,17.6, ,96, ,17.0, ,0.5, ,86, ,22.3, 
152,Camarillo,Central Coast Valleys,7/7/2018,0600,188,0.01, ,0.00, ,32, ,2.0, ,17.7, ,97, ,17.2, ,0.5, ,103, ,21.9, 
152,Camarillo,Central Coast Valleys,7/7/2018,0700,188,0.05, ,0.00, ,84, ,2.1, ,19.5, ,92, ,18.2, ,0.9, ,221, ,21.6, 
152,Camarillo,Central Coast Valleys,7/7/2018,0800,188,0.30,Y,0.00, ,429, ,2.0, ,23.8,Y,68,Y,17.4,Y,1.5, ,240, ,21.5, 
152,Camarillo,Central Coast Valleys,7/7/2018,0900,188,0.48,Y,0.00, ,647, ,2.0, ,27.0,Y,56,Y,17.4,Y,1.6, ,250, ,21.7, 
152,Camarillo,Central Coast Valleys,7/7/2018,1000,188,0.64,Y,0.00, ,799, ,2.0, ,29.7,Y,49,Y,17.9,Y,1.9, ,253, ,22.4, 
152,Camarillo,Central Coast Valleys,7/7/2018,1100,188,0.77,R,0.00, ,909, ,2.0, ,32.6,R,41,R,17.7,R,2.4, ,250, ,23.3, 
152,Camarillo,Central Coast Valleys,7/7/2018,1200,188,0.62,A,0.00, ,951, ,1.9,Q,,S,,Q,,Q,2.3, ,278, ,24.4, 
152,Camarillo,Central Coast Valleys,7/7/2018,1300,188,0.82,R,0.00, ,953, ,2.0, ,32.2,R,42,R,17.6,R,2.8, ,265, ,25.4, 
152,Camarillo,Central Coast Valleys,7/7/2018,1400,188,0.77,R,0.00, ,901, ,1.9, ,31.3,R,42,R,16.8,R,2.9, ,255, ,26.5, 
152,Camarillo,Central Coast Valleys,7/7/2018,1500,188,0.69,R,0.00, ,795, ,1.7, ,32.2,R,36,R,15.0,R,2.5, ,247, ,27.6,Y
152,Camarillo,Central Coast Valleys,7/7/2018,1600,188,0.55,R,0.00, ,623, ,1.8, ,31.9,R,38,R,15.8,R,2.5, ,239, ,28.4,Y
152,Camarillo,Central Coast Valleys,7/7/2018,1700,188,0.40,R,0.00, ,460, ,1.8, ,31.3,R,39,R,15.7,R,2.1, ,255, ,28.9,R
152,Camarillo,Central Coast Valleys,7/7/2018,1800,188,0.23,R,0.00, ,247, ,2.0, ,29.3,R,48,R,17.1,R,2.0, ,242, ,29.1,R
152,Camarillo,Central Coast Valleys,7/7/2018,1900,188,0.05,Y,0.00, ,70, ,2.2, ,26.4,Y,64,Y,19.1,Y,1.8, ,241, ,28.9,R
152,Camarillo,Central Coast Valleys,7/7/2018,2000,188,0.00,R,0.00, ,2, ,2.3, ,25.0,R,72,R,19.5,R,0.8, ,266, ,28.4,R
152,Camarillo,Central Coast Valleys,7/7/2018,2100,188,0.00,A,0.00, ,0, ,2.3,Q,,S,,Q,,Q,1.1, ,220, ,27.7,R
152,Camarillo,Central Coast Valleys,7/7/2018,2200,188,0.00,R,0.00, ,0, ,2.3, ,23.1,R,81,R,19.8,R,0.8, ,221, ,27.0,R
152,Camarillo,Central Coast Valleys,7/7/2018,2300,188,0.00,R,0.00, ,0, ,2.3, ,21.8,R,90,R,20.0,R,1.0, ,228, ,26.3,R
152,Camarillo,Central Coast Valleys,7/7/2018,2400,188,0.00,Y,0.00, ,0, ,2.3, ,20.6,Y,96,Y,20.0,Y,0.5, ,90, ,25.7,Y
152,Camarillo,Central Coast Valleys,7/8/2018,0100,189,0.00,Y,0.00, ,0, ,2.2, ,19.9,Y,97,Y,19.3,Y,0.6, ,95, ,25.1,Y
152,Camarillo,Central Coast Valleys,7/8/2018,0200,189,0.00,Y,0.00, ,0, ,2.2, ,19.7,Y,97,Y,19.2,Y,0.5, ,77, ,24.5,Y
152,Camarillo,Central Coast Valleys,7/8/2018,0300,189,0.00,R,0.00, ,0, ,2.2, ,19.5,Y,98,Y,19.1,Y,0.4,I,141, ,24.0,Y
152,Camarillo,Central Coast Valleys,7/8/2018,0400,189,0.00,R,0.00, ,0, ,2.2, ,19.1, ,98, ,18.8, ,0.4,I,56, ,23.5, 
152,Camarillo,Central Coast Valleys,7/8/2018,0500,189,0.00, ,0.00, ,1, ,2.1, ,18.7, ,98, ,18.4, ,0.5, ,81, ,23.1, 
152,Camarillo,Central Coast Valleys,7/8/2018,0600,189,0.00, ,0.00, ,19, ,2.1, ,18.7, ,98, ,18.4, ,0.5, ,106, ,22.7, 
152,Camarillo,Central Coast Valleys,7/8/2018,0700,189,0.04, ,0.00, ,75, ,2.2, ,19.3, ,97, ,18.9, ,0.6, ,116, ,22.4, 
152,Camarillo,Central Coast Valleys,7/8/2018,0800,189,0.19, ,0.00, ,303, ,2.3, ,21.6, ,90, ,19.9, ,1.0, ,207, ,22.2, 
152,Camarillo,Central Coast Valleys,7/8/2018,0900,189,0.44,Y,0.00, ,593, ,2.2, ,26.6,Y,63,Y,19.0,Y,1.8, ,242, ,22.4, 
152,Camarillo,Central Coast Valleys,7/8/2018,1000,189,0.50, ,0.00, ,625, ,2.1, ,27.7, ,57, ,18.3, ,2.6, ,239, ,22.9, 
152,Camarillo,Central Coast Valleys,7/8/2018,1100,189,0.38, ,0.00, ,492, ,2.0, ,26.9, ,58, ,17.9, ,2.5, ,241, ,23.5, 
152,Camarillo,Central Coast Valleys,7/8/2018,1200,189,0.41, ,0.00, ,537, ,2.0, ,27.6, ,55, ,17.7, ,2.2, ,242, ,24.1, 
152,Camarillo,Central Coast Valleys,7/8/2018,1300,189,0.42,Y,0.00, ,534, ,1.9, ,28.9,Y,48,Y,16.9,Y,2.1, ,257, ,24.6, 
152,Camarillo,Central Coast Valleys,7/8/2018,1400,189,0.66,Y,0.00, ,776, ,1.7, ,29.7,Y,42,Y,15.2,Y,2.7, ,246, ,25.1, 
152,Camarillo,Central Coast Valleys,7/8/2018,1500,189,0.68,Y,0.00, ,798, ,1.6, ,30.0,Y,38,Y,14.3,Y,3.0, ,240, ,25.9, 
152,Camarillo,Central Coast Valleys,7/8/2018,1600,189,0.56,Y,0.00, ,638, ,1.5, ,30.4,Y,34,Y,12.7,Y,2.9, ,238, ,26.7, 
152,Camarillo,Central Coast Valleys,7/8/2018,1700,189,0.40,Y,0.00, ,448, ,1.6, ,29.1,Y,40,Y,14.1,Y,2.6, ,241, ,27.3, 
152,Camarillo,Central Coast Valleys,7/8/2018,1800,189,0.23,Y,0.00, ,243, ,1.8, ,27.1,Y,51,Y,16.2,Y,2.5, ,239, ,27.5, 
152,Camarillo,Central Coast Valleys,7/8/2018,1900,189,0.06,Y,0.00, ,69, ,1.9, ,25.3,Y,58,Y,16.5,Y,2.0, ,249, ,27.4, 
152,Camarillo,Central Coast Valleys,7/8/2018,2000,189,0.01,Y,0.00, ,2, ,1.9, ,23.7,Y,66,Y,17.0,Y,1.2, ,222, ,26.9, 
152,Camarillo,Central Coast Valleys,7/8/2018,2100,189,0.00,R,0.00, ,0, ,2.0, ,22.6,R,74,R,17.7,R,0.6, ,58, ,26.3, 
152,Camarillo,Central Coast Valleys,7/8/2018,2200,189,0.00,R,0.00, ,0, ,1.9, ,22.2,R,73,R,17.0,R,0.7, ,82, ,25.6, 
152,Camarillo,Central Coast Valleys,7/8/2018,2300,189,0.00,Y,0.00, ,0, ,2.0, ,19.9,Y,86,Y,17.5,Y,0.7, ,134, ,25.0, 
152,Camarillo,Central Coast Valleys,7/8/2018,2400,189,0.00, ,0.00, ,0, ,2.0, ,18.9, ,93, ,17.7, ,0.7, ,81, ,24.4, 
152,Camarillo,Central Coast Valleys,7/9/2018,0100,190,0.00, ,0.00, ,0, ,2.0, ,18.4, ,94, ,17.4, ,0.6, ,120, ,23.9, 
152,Camarillo,Central Coast Valleys,7/9/2018,0200,190,0.00, ,0.00, ,0, ,2.0, ,17.8, ,95, ,17.1, ,0.6, ,93, ,23.4, 
152,Camarillo,Central Coast Valleys,7/9/2018,0300,190,0.00, ,0.00, ,0, ,1.9, ,17.6, ,96, ,16.9, ,0.6, ,135, ,22.9, 
152,Camarillo,Central Coast Valleys,7/9/2018,0400,190,0.00, ,0.00, ,0, ,1.9, ,17.1, ,96, ,16.4, ,0.6, ,80, ,22.5, 
152,Camarillo,Central Coast Valleys,7/9/2018,0500,190,0.00, ,0.00, ,1, ,1.8, ,16.8, ,96, ,16.1, ,0.6, ,102, ,22.1, 
152,Camarillo,Central Coast Valleys,7/9/2018,0600,190,0.00, ,0.00, ,20, ,1.8, ,16.6, ,96, ,15.9, ,0.7, ,96, ,21.7, 
152,Camarillo,Central Coast Valleys,7/9/2018,0700,190,0.09, ,0.00, ,145, ,2.0, ,18.1, ,96, ,17.4, ,0.7, ,156, ,21.4, 
152,Camarillo,Central Coast Valleys,7/9/2018,0800,190,0.23, ,0.00, ,361, ,2.1, ,20.9, ,86, ,18.5, ,1.6, ,228, ,21.3, 
152,Camarillo,Central Coast Valleys,7/9/2018,0900,190,0.38, ,0.00, ,539, ,2.1, ,24.1, ,70, ,18.3, ,1.8, ,228, ,21.5, 
152,Camarillo,Central Coast Valleys,7/9/2018,1000,190,0.54, ,0.00, ,687, ,2.0, ,27.9, ,52, ,17.3, ,1.7, ,224, ,22.0, 
